name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Chorocaris_vandoverae	NA	NA	NA	98107	NA	NA	NA	98077	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Alvinocaris_lusca	NA	NA	NA	98103	NA	NA	NA	98078	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Alvinocaris_markensis	NA	NA	NA	98104	NA	NA	NA	98078	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Alvinocaris_stactophila	NA	NA	NA	98105	NA	NA	NA	98078	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Alvinocaris_longirostris	NA	NA	NA	337181	NA	NA	NA	98078	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Alvinocaris_muricola	NA	NA	NA	475072	NA	NA	NA	98078	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Alvinocaris_komaii	NA	NA	NA	475073	NA	NA	NA	98078	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Alvinocaris_chelys	NA	NA	NA	1212462	NA	NA	NA	98078	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Opaepele_loihi	NA	NA	NA	98080	NA	NA	NA	98079	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Mirocaris_fortunata	NA	NA	NA	98093	NA	NA	NA	98092	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Mirocaris_keldyshi	NA	NA	NA	98108	NA	NA	NA	98092	NA	NA	NA	1094902	115575	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Nematocarcinus_ensifer	NA	NA	NA	98096	NA	NA	NA	98095	NA	NA	NA	98094	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Nematocarcinus_tenuirostris	NA	NA	NA	342626	NA	NA	NA	98095	NA	NA	NA	98094	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Nematocarcinus_tenuicornis	NA	NA	NA	343265	NA	NA	NA	98095	NA	NA	NA	98094	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Nematocarcinus_lanceopes	NA	NA	NA	442705	NA	NA	NA	98095	NA	NA	NA	98094	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Nematocarcinus_cursor	NA	NA	NA	576178	NA	NA	NA	98095	NA	NA	NA	98094	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Nematocarcinus_rotundus	NA	NA	NA	576179	NA	NA	NA	98095	NA	NA	NA	98094	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Nematocarcinus_gracilis	NA	NA	NA	1155038	NA	NA	NA	98095	NA	NA	NA	98094	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Nematocarcinus_tenuipes	NA	NA	NA	1155039	NA	NA	NA	98095	NA	NA	NA	98094	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Nematocarcinus_burukovskyi	NA	NA	NA	1257122	NA	NA	NA	98095	NA	NA	NA	98094	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Eugonatonotus_chacei	NA	NA	NA	390970	NA	NA	NA	390969	NA	NA	NA	390968	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Rhynchocinetes_durbanensis	NA	NA	NA	516932	NA	NA	NA	516931	NA	NA	NA	516945	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Rhynchocinetes_conspiciocellus	NA	NA	NA	727948	NA	NA	NA	516931	NA	NA	NA	516945	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Rhynchocinetes_uritai	NA	NA	NA	1155042	NA	NA	NA	516931	NA	NA	NA	516945	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Cinetorhynchus_manningi	NA	NA	NA	576197	NA	NA	NA	576196	NA	NA	NA	516945	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Cinetorhynchus_erythrostictus	NA	NA	NA	1155035	NA	NA	NA	576196	NA	NA	NA	516945	115576	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Psalidopus_barbouri	NA	NA	NA	576232	NA	NA	NA	576231	NA	NA	NA	576245	115577	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Psalidopus_huxleyi	NA	NA	NA	727947	NA	NA	NA	576231	NA	NA	NA	576245	115577	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Bathypalaemonetes_chani	NA	NA	NA	727955	NA	NA	NA	727954	NA	NA	NA	576289	115579	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Bathypalaemonetes_brevirostris	NA	NA	NA	1155033	NA	NA	NA	727954	NA	NA	NA	576289	115579	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Campylonotus_rathbunae	NA	NA	NA	1155046	NA	NA	NA	1155045	NA	NA	NA	1155054	115579	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_malcolmsonii	NA	NA	NA	6697	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_rosenbergii	NA	NA	NA	79674	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_lanchesteri	NA	NA	NA	82204	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_nipponense	NA	NA	NA	159736	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_atactum	NA	NA	NA	159737	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_australiense	NA	NA	NA	159738	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_intermedium	NA	NA	NA	159739	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_grandimanus	NA	NA	NA	178403	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_lar	NA	NA	NA	224134	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_latimanus	NA	NA	NA	230380	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_tolmerum	NA	NA	NA	230382	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_aemulum	NA	NA	NA	230383	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_latidactylus	NA	NA	NA	230384	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_novaehollandiae	NA	NA	NA	230385	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_equidens	NA	NA	NA	230386	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_idae	NA	NA	NA	230389	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_bullatum	NA	NA	NA	230390	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_carcinus	NA	NA	NA	230391	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_acanthurus	NA	NA	NA	230392	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_handschini	NA	NA	NA	230393	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_brasiliense	NA	NA	NA	249253	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_hainanense	NA	NA	NA	249254	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_heterochirus	NA	NA	NA	249255	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_malayanum	NA	NA	NA	249256	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_mammillodactylus	NA	NA	NA	249257	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_olfersii	NA	NA	NA	249258	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_platycheles	NA	NA	NA	249259	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_potiuna	NA	NA	NA	249260	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_trompii	NA	NA	NA	249263	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_acanthochirus	NA	NA	NA	256145	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_crenulatum	NA	NA	NA	256146	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_neglectum	NA	NA	NA	256147	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_zariqueyi	NA	NA	NA	256148	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_lamarrei	NA	NA	NA	293655	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_sankollii	NA	NA	NA	293656	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_gangeticum	NA	NA	NA	293657	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_scabriculum	NA	NA	NA	293658	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_idella	NA	NA	NA	308524	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_rude	NA	NA	NA	308528	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_asperulum	NA	NA	NA	345754	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_australe	NA	NA	NA	345755	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_edentatum	NA	NA	NA	345756	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_esculentum	NA	NA	NA	345757	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_formosense	NA	NA	NA	345758	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_fukienense	NA	NA	NA	345759	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_gracilirostre	NA	NA	NA	345760	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_inflatum	NA	NA	NA	345762	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_japonicum	NA	NA	NA	345820	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_jaroense	NA	NA	NA	345821	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_lepidactyloides	NA	NA	NA	345822	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_maculatum	NA	NA	NA	345823	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_meridionalis	NA	NA	NA	345824	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_naso	NA	NA	NA	345825	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_pinguis	NA	NA	NA	345826	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_placidulum	NA	NA	NA	345827	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_shokitai	NA	NA	NA	345828	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_yui	NA	NA	NA	345829	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_anhuiense	NA	NA	NA	345842	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_placidum	NA	NA	NA	347484	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_lanatum	NA	NA	NA	349300	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_dienbienphuense	NA	NA	NA	415947	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_superbum	NA	NA	NA	419468	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_faustinum	NA	NA	NA	454341	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_ohione	NA	NA	NA	576177	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_callirrhoe	NA	NA	NA	586751	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_clymene	NA	NA	NA	586752	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_dacqueti	NA	NA	NA	586753	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_horstii	NA	NA	NA	586754	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_insulare	NA	NA	NA	586755	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_lingyunense	NA	NA	NA	586756	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_niphanae	NA	NA	NA	586757	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_pilimanus	NA	NA	NA	586758	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_saigonense	NA	NA	NA	586759	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_sintangense	NA	NA	NA	586760	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_urayang	NA	NA	NA	586761	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_venustum	NA	NA	NA	586762	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_amazonicum	NA	NA	NA	661413	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_bariense	NA	NA	NA	693585	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_caledonicum	NA	NA	NA	693586	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_feunteuni	NA	NA	NA	693587	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_lepidactylus	NA	NA	NA	693588	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_petiti	NA	NA	NA	693589	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_spinosum	NA	NA	NA	693590	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_therezieni	NA	NA	NA	693591	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_americanum	NA	NA	NA	746527	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_borellii	NA	NA	NA	746528	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_ferreirai	NA	NA	NA	746529	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_jelskii	NA	NA	NA	746530	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_villosimanus	NA	NA	NA	876168	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_aracamuni	NA	NA	NA	926773	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_denticulatum	NA	NA	NA	926775	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_depressimanum	NA	NA	NA	926776	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_iheringi	NA	NA	NA	926778	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_inpa	NA	NA	NA	926779	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_nattereri	NA	NA	NA	926780	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_petronioi	NA	NA	NA	926781	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_surinamicum	NA	NA	NA	926782	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_tenellum	NA	NA	NA	994711	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_tuxtlaense	NA	NA	NA	994712	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_canarae	NA	NA	NA	1042825	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_amplimanus	NA	NA	NA	1068601	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_eriocheirum	NA	NA	NA	1068602	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_tratense	NA	NA	NA	1155226	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_forcipatum	NA	NA	NA	1155227	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_hirsutimanus	NA	NA	NA	1156443	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_striatum	NA	NA	NA	1171626	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_dux	NA	NA	NA	1194527	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_vollenhovenii	NA	NA	NA	1194528	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_digueti	NA	NA	NA	1240041	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Macrobrachium_hancocki	NA	NA	NA	1240042	NA	NA	NA	6696	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
Palaemonetes_kadiakensis	NA	NA	NA	6700	NA	NA	NA	6699	NA	NA	NA	6695	115580	NA	6694	6692	6683	6682	NA	72041	6681	NA	6657	6656	NA	NA	33208	2759
